,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE,Default_N,Default_Y
271,24,92000,1.0,25000,12.73,0,0.27,4,0,0,0,1,0,0,0,0,0,1,0,1
272,23,93600,3.0,25000,15.21,0,0.27,4,0,0,0,1,0,0,0,0,0,1,1,0
273,23,15000,1.0,1750,12.68,0,0.12,3,1,0,0,0,0,0,0,1,0,0,0,1
274,23,70550,3.0,25000,19.04,1,0.3,4,0,0,0,1,0,0,0,1,0,0,0,1
275,25,83800,2.0,25000,15.95,1,0.3,3,0,0,0,1,1,0,0,0,0,0,0,1
276,26,175000,3.0,2600,8.9,0,0.01,4,1,0,0,0,0,0,0,0,0,1,1,0
277,25,175000,10.0,8000,7.9,0,0.05,2,1,0,0,0,0,0,1,0,0,0,1,0
278,22,175000,6.0,18000,11.011647430239664,0,0.1,2,1,0,0,0,0,1,0,0,0,0,1,0
279,23,175000,8.0,21000,11.99,0,0.12,3,1,0,0,0,0,0,0,0,1,0,1,0
280,23,15000,4.0,4000,13.98,1,0.27,4,0,0,1,0,1,0,0,0,0,0,1,0
281,23,15000,4.0,4600,10.99,1,0.31,2,0,0,1,0,0,0,0,0,0,1,1,0
282,22,88000,6.0,25000,15.58,1,0.28,2,0,0,0,1,1,0,0,0,0,0,0,1
283,25,74800,2.0,25000,10.99,1,0.28,2,0,0,0,1,0,0,0,1,0,0,1,0
284,25,88000,0.0,25000,14.96,1,0.28,4,0,0,0,1,0,0,0,0,0,1,1,0
285,25,15000,2.0,1750,15.31,0,0.12,4,0,0,1,0,0,0,1,0,0,0,0,1
286,26,88000,2.0,25000,15.65,1,0.28,3,0,0,0,1,0,0,0,0,0,1,1,0
287,25,100000,1.0,25000,9.33,0,0.25,4,0,0,0,1,0,0,0,0,0,1,1,0
288,23,15000,0.0,3600,13.47,1,0.24,4,1,0,0,0,0,0,0,0,1,0,1,0
289,24,102400,8.0,25000,10.36,0,0.24,3,0,0,0,1,0,0,0,0,1,0,1,0
290,24,92000,1.0,25000,16.77,1,0.27,4,0,0,0,1,0,0,1,0,0,0,0,1
291,23,93000,0.0,25000,14.59,1,0.27,2,0,0,0,1,1,0,0,0,0,0,0,1
292,22,175000,6.0,3500,11.91,0,0.02,2,0,0,0,1,0,0,0,0,0,1,0,1
293,23,175000,3.0,7200,8.38,0,0.04,3,1,0,0,0,0,1,0,0,0,0,1,0
294,25,174708,9.0,9000,10.59,0,0.05,3,0,0,0,1,0,0,0,0,0,1,1,0
295,25,174000,2.0,8800,14.27,0,0.05,3,1,0,0,0,1,0,0,0,0,0,1,0
296,26,174000,8.0,12000,12.53,0,0.07,4,0,0,0,1,1,0,0,0,0,0,1,0
297,25,162000,5.0,25000,16.0,1,0.15,3,1,0,0,0,1,0,0,0,0,0,0,1
298,26,173467,10.0,10000,11.71,0,0.06,4,1,0,0,0,0,0,0,0,0,1,1,0
299,21,15000,0.0,3175,11.54,1,0.21,3,0,0,1,0,0,0,1,0,0,0,0,1
300,25,96000,2.0,25000,15.68,1,0.26,4,0,0,0,1,0,0,1,0,0,0,0,1
301,21,15120,0.0,1500,10.59,0,0.1,2,1,0,0,0,0,1,0,0,0,0,1,0
302,24,97908,8.0,25000,12.61,1,0.26,2,0,0,0,1,0,0,1,0,0,0,0,1
303,26,110000,3.0,25000,11.011647430239664,0,0.23,2,0,0,0,1,0,0,0,0,1,0,0,1
304,23,15204,7.0,2800,8.49,1,0.18,3,1,0,0,0,0,0,0,0,1,0,1,0
305,25,159600,0.0,30000,17.27,1,0.19,4,0,0,0,1,0,0,0,0,1,0,0,1
306,24,171500,6.0,18000,8.9,0,0.1,4,0,0,0,1,1,0,0,0,0,0,1,0
307,25,170004,3.0,10000,11.11,0,0.06,4,1,0,0,0,0,0,0,1,0,0,1,0
308,24,158004,0.0,25000,14.59,1,0.16,2,0,0,0,1,0,0,1,0,0,0,0,1
309,26,170000,0.0,13000,12.42,0,0.08,3,0,0,0,1,0,0,0,0,0,1,1,0
310,24,83300,0.0,25000,11.011647430239664,1,0.26,2,0,0,0,1,0,0,0,1,0,0,1,0
311,24,110000,7.0,25000,15.7,0,0.23,2,0,0,0,1,0,0,1,0,0,0,0,1
312,22,15360,7.0,2500,12.53,1,0.16,3,0,0,1,0,0,0,1,0,0,0,1,0
313,25,134300,3.0,5000,16.49,1,0.03,2,0,0,0,1,0,0,0,1,0,0,1,0
314,25,170000,2.0,20000,7.49,0,0.12,2,1,0,0,0,0,1,0,0,0,0,1,0
315,22,100580,6.0,25000,14.96,1,0.25,2,0,0,0,1,1,0,0,0,0,0,0,1
316,25,113000,7.0,25000,12.73,0,0.22,4,0,0,0,1,0,0,0,1,0,0,0,1
317,24,120000,8.0,25000,10.65,0,0.21,4,0,0,0,1,0,1,0,0,0,0,1,0
318,25,120000,6.0,25000,10.74,0,0.21,2,0,0,0,1,0,0,0,1,0,0,1,0
319,23,120000,7.0,25000,9.99,0,0.21,2,0,0,0,1,0,1,0,0,0,0,1,0
320,24,91800,5.0,25000,15.33,1,0.23,2,0,0,0,1,0,0,0,1,0,0,0,1
321,21,15600,5.0,1000,7.29,0,0.06,4,0,0,1,0,0,0,0,0,0,1,1,0
322,26,108000,2.0,25000,15.05,1,0.23,3,0,0,0,1,0,0,0,0,1,0,1,0
323,26,129996,6.0,25000,10.75,0,0.19,3,0,0,0,1,0,0,0,0,1,0,1,0
324,23,130000,4.0,25000,16.02,0,0.19,2,0,0,0,1,0,1,0,0,0,0,0,1
325,23,130000,7.0,25000,11.49,0,0.19,4,0,0,0,1,0,0,0,0,0,1,1,0
326,25,170000,4.0,20000,12.53,0,0.12,4,0,0,1,0,0,1,0,0,0,0,1,0
327,26,170000,0.0,12000,13.57,0,0.07,2,1,0,0,0,0,0,0,0,0,1,0,1
328,22,169000,1.0,14000,11.14,0,0.08,3,0,0,0,1,0,0,0,0,1,0,1,0
329,26,168750,10.0,24250,12.87,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,1
330,23,168600,3.0,20000,11.58,0,0.12,3,0,0,0,1,0,1,0,0,0,0,1,0
331,24,168288,5.0,1800,11.12,0,0.01,3,0,0,0,1,0,0,1,0,0,0,1,0
332,25,168000,2.0,35000,10.65,0,0.21,2,1,0,0,0,0,0,0,0,1,0,1,0
333,24,133300,6.0,25000,10.37,0,0.19,2,0,0,0,1,1,0,0,0,0,0,1,0
334,24,15600,5.0,3300,6.39,1,0.21,4,0,0,1,0,0,0,1,0,0,0,1,0
335,24,134000,8.0,25000,16.07,0,0.19,3,0,0,0,1,0,0,0,0,1,0,0,1
336,25,134000,7.0,25000,10.62,0,0.19,2,0,0,0,1,0,0,0,1,0,0,1,0
337,25,15600,0.0,3200,18.09,1,0.21,2,0,0,1,0,0,0,0,0,0,1,1,0
338,25,135000,5.0,25000,11.36,0,0.19,4,0,0,0,1,0,1,0,0,0,0,1,0
339,26,135660,10.0,25000,12.53,0,0.18,4,0,0,0,1,1,0,0,0,0,0,1,0
340,25,145000,0.0,25000,9.99,0,0.17,4,0,0,0,1,0,1,0,0,0,0,1,0
341,23,150000,4.0,25000,10.36,0,0.17,3,0,0,0,1,0,1,0,0,0,0,1,0
342,23,165000,3.0,9600,5.99,0,0.06,3,1,0,0,0,0,1,0,0,0,0,1,0
343,22,153000,5.0,24000,15.62,1,0.16,2,1,0,0,0,1,0,0,0,0,0,0,1
344,24,165000,5.0,20000,10.37,0,0.12,4,1,0,0,0,0,0,0,0,1,0,1,0
345,25,165000,0.0,25000,19.74,0,0.15,4,1,0,0,0,0,0,1,0,0,0,1,0
346,21,165000,5.0,20000,6.91,0,0.12,4,1,0,0,0,0,1,0,0,0,0,1,0
347,23,16000,7.0,6000,7.9,1,0.38,2,0,0,1,0,0,0,0,1,0,0,1,0
348,23,16000,3.0,2275,13.06,0,0.14,4,1,0,0,0,1,0,0,0,0,0,0,1
349,23,16000,7.0,2000,6.39,0,0.13,3,0,0,1,0,0,0,0,0,1,0,1,0
350,23,148000,1.0,25000,14.93,1,0.17,3,0,0,0,1,1,0,0,0,0,0,1,0
351,23,16000,1.0,5600,12.84,1,0.35,4,1,0,0,0,0,0,0,1,0,0,1,0
352,24,16020,3.0,3625,17.14,1,0.23,2,0,0,1,0,0,0,0,0,0,1,0,1
353,22,16094,2.0,5500,7.14,1,0.34,3,1,0,0,0,0,0,0,0,0,1,1,0
354,25,175000,2.0,25000,8.9,0,0.14,2,0,0,0,1,0,0,0,0,1,0,1,0
355,22,16200,6.0,2000,12.42,0,0.12,3,0,0,1,0,0,0,0,0,1,0,1,0
356,24,185000,7.0,25000,12.68,0,0.14,2,0,0,0,1,0,0,1,0,0,0,0,1
357,25,162000,9.0,25000,11.03,0,0.15,2,0,0,0,1,0,0,0,0,1,0,1,0
358,26,161000,10.0,30000,7.9,0,0.19,4,0,0,0,1,0,0,0,0,0,1,1,0
359,22,160000,0.0,35000,10.65,0,0.22,4,1,0,0,0,0,0,0,1,0,0,1,0
360,25,225000,5.0,25000,11.86,0,0.11,4,0,0,0,1,0,0,0,0,0,1,1,0
361,25,16400,1.0,5000,8.94,1,0.3,4,0,0,1,0,0,0,0,0,1,0,1,0
362,23,16500,6.0,4375,9.63,1,0.27,4,0,0,1,0,0,0,0,0,0,1,1,0
363,25,49500,6.0,24750,14.22,1,0.5,3,0,0,0,1,0,0,0,0,1,0,1,0
364,23,60000,4.0,24750,9.33,1,0.41,3,0,0,0,1,1,0,0,0,0,0,1,0
365,24,84200,8.0,24500,13.85,0,0.29,4,0,0,0,1,0,0,0,1,0,0,1,0
366,22,16800,5.0,2000,10.65,0,0.12,2,1,0,0,0,0,1,0,0,0,0,1,0
367,24,92000,8.0,24500,11.46,0,0.27,4,0,0,0,1,0,0,0,1,0,0,1,0
368,23,160000,5.0,35000,7.66,0,0.22,2,1,0,0,0,0,0,0,0,1,0,1,0
369,24,160000,9.0,12000,16.77,0,0.07,4,1,0,0,0,0,0,0,0,0,1,1,0
370,25,160000,1.0,12000,9.63,0,0.07,4,1,0,0,0,0,0,0,0,1,0,1,0
371,26,160000,6.0,25000,12.23,0,0.16,4,0,0,0,1,0,0,0,0,1,0,0,1
372,25,125800,0.0,10000,14.09,1,0.07,4,1,0,0,0,0,0,0,1,0,0,1,0
373,25,54000,2.0,24250,13.98,1,0.45,4,0,0,0,1,0,0,0,0,1,0,1,0
374,23,62500,1.0,24250,10.62,1,0.39,4,0,0,0,1,0,1,0,0,0,0,1,0
375,24,16800,4.782271048394734,3900,11.011647430239664,1,0.23,3,1,0,0,0,1,0,0,0,0,0,1,0
376,25,68400,9.0,24250,17.56,1,0.35,4,0,0,0,1,0,0,0,0,1,0,1,0
377,26,56045,1.0,24250,14.96,1,0.37,2,0,0,0,1,0,0,0,1,0,0,1,0
378,22,74000,7.0,24250,15.65,1,0.33,2,0,0,0,1,1,0,0,0,0,0,0,1
379,24,65453,9.0,24250,15.7,1,0.31,2,0,0,0,1,0,0,0,1,0,0,1,0
380,24,89908,1.0,24250,12.53,0,0.27,3,0,0,0,1,0,0,0,0,0,1,1,0
381,26,78000,0.0,24250,17.56,1,0.31,3,0,0,0,1,0,0,1,0,0,0,0,1
382,23,100000,0.0,24250,12.87,0,0.24,2,0,0,0,1,0,0,0,0,1,0,0,1
383,23,103000,6.0,24250,15.7,0,0.24,2,0,0,0,1,0,0,0,0,1,0,1,0
384,25,160000,2.0,9000,11.011647430239664,0,0.06,3,1,0,0,0,0,1,0,0,0,0,1,0
385,25,160000,5.0,15000,11.14,0,0.09,4,0,0,1,0,0,0,0,0,0,1,1,0
386,24,160000,3.0,20000,16.0,0,0.13,3,1,0,0,0,0,0,0,0,0,1,1,0
387,23,160000,2.0,25000,15.65,0,0.16,2,1,0,0,0,0,1,0,0,0,0,0,1
388,26,160000,0.0,13750,11.011647430239664,0,0.09,4,1,0,0,0,1,0,0,0,0,0,1,0
389,21,160000,3.0,15250,15.31,0,0.1,4,1,0,0,0,0,0,0,0,0,1,0,1
390,25,160000,3.0,20000,13.47,0,0.13,2,1,0,0,0,0,0,0,0,0,1,0,1
391,22,16800,0.0,4750,13.85,1,0.28,2,1,0,0,0,0,0,1,0,0,0,0,1
392,25,111996,9.0,24250,11.011647430239664,0,0.22,3,0,0,0,1,0,0,0,0,1,0,1,0
393,21,16800,0.0,6000,10.39,1,0.36,4,1,0,0,0,0,0,0,0,0,1,1,0
394,25,115200,0.0,24250,11.36,0,0.21,2,0,0,0,1,0,0,1,0,0,0,1,0
395,23,144000,0.0,24250,11.83,0,0.17,3,0,0,0,1,0,1,0,0,0,0,1,0
396,23,287000,3.0,24250,12.53,0,0.08,3,0,0,0,1,0,1,0,0,0,0,1,0
397,22,108000,1.0,24150,14.96,1,0.22,3,0,0,0,1,0,0,1,0,0,0,0,1
398,22,43000,7.0,24000,13.85,1,0.56,3,0,0,0,1,1,0,0,0,0,0,0,1
399,23,47004,1.0,24000,11.58,1,0.51,4,0,0,0,1,0,0,0,0,0,1,1,0
400,24,48000,4.0,24000,16.29,1,0.5,2,0,0,0,1,0,0,0,0,0,1,0,1
401,26,48000,4.0,24000,11.011647430239664,1,0.5,3,0,0,0,1,0,0,0,1,0,0,1,0
402,21,44964,2.0,24000,16.29,1,0.53,2,0,0,0,1,0,1,0,0,0,0,0,1
403,25,52000,4.782271048394734,24000,10.74,1,0.46,2,0,0,0,1,0,0,0,0,1,0,1,0
404,22,17352,4.782271048394734,2250,15.27,0,0.13,3,1,0,0,0,0,1,0,0,0,0,0,1
405,24,47000,3.0,24000,17.8,1,0.51,2,0,0,0,1,0,0,0,0,1,0,1,0
406,22,17400,6.0,1000,11.36,0,0.06,2,1,0,0,0,0,0,0,0,0,1,1,0
407,22,49000,2.0,24000,17.56,1,0.49,4,0,0,0,1,0,0,0,1,0,0,1,0
408,26,60000,0.0,24000,7.9,1,0.4,4,0,0,0,1,0,0,0,0,1,0,1,0
409,25,60000,3.0,24000,10.99,1,0.4,4,0,0,0,1,0,0,0,0,1,0,1,0
410,22,60000,0.0,24000,7.29,1,0.4,3,0,0,0,1,0,0,0,0,1,0,1,0
411,21,60000,5.0,24000,10.75,1,0.4,2,0,0,0,1,0,0,0,1,0,0,1,0
412,26,62004,9.0,24000,7.9,1,0.39,3,0,0,0,1,1,0,0,0,0,0,1,0
413,22,62400,3.0,24000,14.84,1,0.38,2,0,0,0,1,0,1,0,0,0,0,1,0
414,26,65000,10.0,24000,11.011647430239664,1,0.37,2,0,0,0,1,1,0,0,0,0,0,1,0
415,22,17760,6.0,4975,11.011647430239664,1,0.28,3,1,0,0,0,0,1,0,0,0,0,0,1
416,23,59000,5.0,24000,19.69,1,0.41,2,0,0,0,1,1,0,0,0,0,0,0,1
417,23,66000,6.0,24000,11.011647430239664,1,0.36,4,0,0,0,1,0,0,0,0,0,1,1,0
418,24,60000,0.0,24000,14.96,1,0.4,4,0,0,0,1,0,0,0,0,0,1,1,0
419,25,66143,9.0,24000,6.99,1,0.36,3,0,0,0,1,0,1,0,0,0,0,1,0
420,22,62250,3.0,24000,16.45,1,0.39,4,0,0,0,1,0,0,0,0,1,0,0,1
421,24,70000,8.0,24000,10.99,1,0.34,4,0,0,0,1,0,1,0,0,0,0,1,0
422,23,74000,7.0,24000,10.99,1,0.32,2,0,0,0,1,1,0,0,0,0,0,1,0
423,22,18000,3.0,3000,7.9,1,0.17,4,0,0,1,0,0,0,0,0,1,0,1,0
424,22,75000,6.0,24000,12.69,1,0.32,4,0,0,0,1,0,1,0,0,0,0,1,0
425,24,75000,9.0,24000,10.37,1,0.32,3,0,0,0,1,0,0,0,1,0,0,1,0
426,24,75000,7.0,24000,11.011647430239664,1,0.32,3,0,0,0,1,0,0,1,0,0,0,1,0
427,26,69000,0.0,24000,15.83,1,0.35,3,0,0,0,1,1,0,0,0,0,0,1,0
428,23,78000,4.0,24000,13.92,1,0.31,3,0,0,0,1,0,0,0,0,1,0,1,0
429,22,18000,4.782271048394734,2000,11.49,0,0.11,3,0,0,1,0,0,0,0,0,0,1,1,0
430,24,80000,2.0,24000,10.25,0,0.3,2,0,0,0,1,0,0,0,1,0,0,1,0
431,22,18000,1.0,3500,7.49,1,0.19,4,0,0,1,0,0,0,1,0,0,0,1,0
432,23,18000,3.0,4000,5.99,1,0.22,2,0,0,1,0,0,1,0,0,0,0,1,0
433,23,74700,6.0,24000,12.92,1,0.32,2,0,0,0,1,0,0,0,0,1,0,1,0
434,26,88596,3.0,24000,11.58,0,0.27,3,0,0,0,1,0,0,0,0,1,0,1,0
435,25,95000,4.0,24000,8.9,0,0.25,2,0,0,0,1,0,1,0,0,0,0,1,0
436,22,83000,6.0,24000,19.69,1,0.29,3,0,0,0,1,1,0,0,0,0,0,1,0
437,25,95000,9.0,24000,6.54,0,0.25,4,0,0,0,1,0,0,0,0,0,1,1,0
438,21,18000,3.0,4900,14.54,1,0.27,4,0,0,1,0,0,0,1,0,0,0,0,1
439,21,18000,4.782271048394734,5000,11.11,1,0.28,2,0,0,1,0,0,1,0,0,0,0,1,0
440,26,100000,5.0,24000,12.73,0,0.24,4,0,0,0,1,0,0,0,0,1,0,1,0
441,24,110000,7.0,24000,15.62,0,0.22,4,0,0,0,1,0,0,0,0,0,1,1,0
442,24,18000,0.0,6250,6.54,1,0.35,4,0,0,1,0,0,0,1,0,0,0,1,0
443,22,98000,7.0,24000,11.011647430239664,1,0.24,2,0,0,0,1,1,0,0,0,0,0,0,1
444,26,103872,6.0,24000,20.03,1,0.23,4,0,0,0,1,1,0,0,0,0,0,1,0
445,22,120000,4.0,24000,9.91,0,0.2,4,0,0,0,1,0,1,0,0,0,0,1,0
446,24,120000,1.0,24000,12.69,0,0.2,4,0,0,0,1,0,0,0,0,0,1,1,0
447,26,108000,9.0,24000,20.16,1,0.22,3,0,0,0,1,0,1,0,0,0,0,1,0
448,24,124080,4.0,24000,16.49,0,0.19,4,0,0,0,1,0,0,0,0,1,0,0,1
449,23,18000,1.0,2500,15.95,1,0.14,2,1,0,0,0,0,0,0,1,0,0,1,0
450,24,130000,7.0,24000,11.49,0,0.18,3,0,0,0,1,1,0,0,0,0,0,1,0
451,25,135000,8.0,24000,10.99,0,0.18,2,0,0,0,1,0,0,0,0,1,0,1,0
452,24,135000,4.0,24000,13.79,0,0.18,2,0,0,0,1,0,0,1,0,0,0,1,0
453,23,114750,2.0,24000,20.03,1,0.18,3,0,0,0,1,0,0,0,1,0,0,0,1
454,23,150000,0.0,24000,7.49,0,0.16,4,0,0,0,1,0,1,0,0,0,0,1,0
455,23,138000,7.0,24000,16.0,1,0.17,2,0,0,0,1,1,0,0,0,0,0,0,1
456,24,18000,6.0,13000,7.88,1,0.72,3,0,0,1,0,0,0,0,0,1,0,1,0
457,21,18000,0.0,6250,10.62,1,0.35,4,0,0,1,0,0,0,0,0,0,1,1,0
458,26,155000,7.0,24000,10.99,0,0.15,4,0,0,0,1,1,0,0,0,0,0,1,0
459,26,148000,1.0,24000,18.3,1,0.16,2,0,0,0,1,0,1,0,0,0,0,1,0
460,26,170000,3.0,24000,11.011647430239664,0,0.14,2,0,0,0,1,1,0,0,0,0,0,0,1
461,21,18000,1.0,2500,11.36,0,0.14,3,0,0,1,0,0,0,0,0,1,0,1,0
462,24,43896,8.0,23975,11.011647430239664,1,0.55,2,0,0,0,1,0,0,1,0,0,0,1,0
463,23,120000,4.0,23750,13.47,0,0.2,2,0,0,0,1,0,0,0,1,0,0,1,0
464,24,54996,2.0,23600,11.89,1,0.43,3,0,0,0,1,0,0,0,0,1,0,1,0
465,24,18000,0.0,10000,12.18,1,0.56,2,1,0,0,0,1,0,0,0,0,0,1,0
466,25,102000,9.0,23600,13.49,0,0.23,4,0,0,0,1,1,0,0,0,0,0,1,0
467,23,75000,3.0,23575,14.5,1,0.31,4,0,0,0,1,0,0,0,0,1,0,1,0
468,22,18000,2.0,4000,11.011647430239664,1,0.22,2,0,0,1,0,0,0,0,1,0,0,1,0
469,22,18000,1.0,5400,15.31,1,0.3,2,0,0,1,0,0,0,0,1,0,0,0,1
470,25,18000,1.0,4000,11.011647430239664,1,0.22,3,1,0,0,0,0,0,0,1,0,0,1,0
471,21,18000,5.0,3375,11.011647430239664,1,0.19,2,0,0,1,0,0,0,0,0,0,1,1,0
472,22,66960,1.0,23400,7.49,1,0.35,2,0,0,0,1,0,0,0,0,0,1,1,0
473,22,43385,7.0,23000,11.011647430239664,1,0.53,3,0,0,0,1,0,0,0,0,1,0,1,0
474,25,56544,3.0,23000,11.011647430239664,1,0.41,2,0,0,0,1,0,1,0,0,0,0,1,0
475,23,60000,2.0,23000,12.18,1,0.38,4,0,0,0,1,0,0,0,0,0,1,1,0
476,24,18000,3.0,1200,11.34,0,0.07,4,1,0,0,0,0,0,0,0,0,1,0,1
477,25,63208,9.0,23000,9.91,1,0.36,3,0,0,0,1,0,1,0,0,0,0,1,0
478,24,65000,0.0,23000,11.99,1,0.35,4,0,0,0,1,0,0,1,0,0,0,1,0
479,23,68000,7.0,23000,9.62,1,0.34,2,0,0,0,1,0,1,0,0,0,0,1,0
480,22,18000,1.0,3000,9.96,1,0.17,3,0,0,1,0,1,0,0,0,0,0,1,0
481,25,80000,9.0,23000,11.011647430239664,0,0.29,2,0,0,0,1,0,0,0,0,0,1,1,0
482,24,88000,1.0,23000,14.54,1,0.26,2,0,0,0,1,0,0,0,0,0,1,1,0
483,22,58600,5.0,22750,11.36,1,0.39,4,0,0,0,1,0,0,0,1,0,0,1,0
484,23,70000,7.0,22500,14.27,1,0.32,2,0,0,0,1,1,0,0,0,0,0,1,0
485,24,18287,3.0,3000,11.99,1,0.16,3,0,0,1,0,0,0,1,0,0,0,1,0
486,26,69846,2.0,22500,18.99,1,0.32,2,0,0,0,1,0,1,0,0,0,0,0,1
487,24,73000,0.0,22400,16.7,1,0.31,4,0,0,0,1,0,0,0,0,0,1,0,1
488,24,18500,8.0,5000,9.32,1,0.27,3,1,0,0,0,0,0,0,0,1,0,1,0
489,23,35000,2.0,22250,12.69,1,0.64,3,0,0,0,1,1,0,0,0,0,0,1,0
490,25,43000,9.0,22000,13.11,1,0.51,2,0,0,0,1,0,0,1,0,0,0,1,0
491,25,52000,4.0,22000,10.74,1,0.42,2,0,0,0,1,0,0,0,0,1,0,1,0
492,21,18701,0.0,4200,14.11,1,0.22,4,1,0,0,0,0,0,0,0,1,0,0,1
493,22,57000,6.0,22000,9.63,1,0.39,3,0,0,0,1,0,1,0,0,0,0,1,0
494,25,58000,0.0,22000,14.65,1,0.38,2,0,0,0,1,0,0,0,1,0,0,1,0
495,23,60000,6.0,22000,10.25,1,0.37,4,0,0,0,1,1,0,0,0,0,0,1,0
496,24,60000,3.0,22000,14.26,1,0.37,2,0,0,0,1,0,0,0,0,0,1,0,1
497,25,18840,5.0,3000,9.91,1,0.16,2,1,0,0,0,0,1,0,0,0,0,1,0
498,26,56000,7.0,22000,17.19,1,0.39,3,0,0,0,1,0,0,0,1,0,0,1,0
499,22,70000,3.0,22000,11.36,1,0.31,4,0,0,0,1,0,1,0,0,0,0,1,0
500,22,66000,1.0,22000,11.011647430239664,1,0.33,2,0,0,0,1,0,1,0,0,0,0,1,0
501,23,74064,3.0,22000,10.59,0,0.3,3,0,0,0,1,1,0,0,0,0,0,1,0
502,24,76597,5.0,22000,9.25,0,0.29,2,0,0,0,1,0,1,0,0,0,0,1,0
503,22,19000,6.0,3625,8.49,1,0.19,3,0,0,1,0,0,0,0,1,0,0,1,0
504,26,77000,0.0,22000,6.54,0,0.29,3,0,0,0,1,0,0,0,0,0,1,1,0
505,21,19000,5.0,6000,8.49,1,0.32,3,0,0,1,0,0,0,0,1,0,0,1,0
506,24,80000,0.0,22000,11.011647430239664,0,0.28,4,0,0,0,1,0,0,0,1,0,0,1,0
507,26,82600,10.0,22000,12.69,0,0.27,2,0,0,0,1,0,0,0,0,0,1,1,0
508,24,19000,3.0,7400,13.85,1,0.39,2,0,0,1,0,0,0,0,1,0,0,1,0
509,25,19000,3.0,4000,7.4,1,0.21,3,0,0,1,0,1,0,0,0,0,0,1,0
510,23,84000,3.0,22000,11.71,0,0.26,4,0,0,0,1,1,0,0,0,0,0,1,0
511,25,77650,8.0,22000,11.48,1,0.28,3,0,0,0,1,0,0,0,0,1,0,1,0
512,25,82000,1.0,22000,17.51,1,0.27,2,0,0,0,1,0,1,0,0,0,0,1,0
513,21,19012,0.0,3500,14.61,1,0.18,3,1,0,0,0,1,0,0,0,0,0,1,0
514,23,99996,3.0,22000,7.88,0,0.22,4,0,0,0,1,1,0,0,0,0,0,1,0
515,23,110000,0.0,22000,11.011647430239664,0,0.2,3,0,0,0,1,0,0,0,0,1,0,1,0
516,22,19200,6.0,4950,11.71,1,0.26,2,1,0,0,0,0,0,0,0,1,0,1,0
517,25,57000,4.0,21700,11.99,1,0.38,2,0,0,0,1,0,0,0,0,1,0,1,0
518,24,54000,5.0,21600,13.49,1,0.4,2,0,0,0,1,0,0,0,0,0,1,1,0
519,23,56000,8.0,21600,21.21,1,0.39,4,0,0,0,1,0,0,0,1,0,0,0,1
520,26,63000,2.0,21600,14.35,1,0.34,3,0,0,0,1,1,0,0,0,0,0,0,1
521,22,82000,3.0,21600,13.61,0,0.26,3,0,0,0,1,0,0,0,0,1,0,0,1
522,22,78000,6.0,21600,11.26,1,0.28,3,0,0,0,1,1,0,0,0,0,0,1,0
523,22,19200,0.0,2400,10.59,0,0.13,3,0,0,1,0,0,0,0,0,0,1,1,0
524,24,112140,8.0,21600,7.9,0,0.19,2,0,0,0,1,0,0,0,1,0,0,1,0
525,24,19200,4.782271048394734,7000,5.99,1,0.36,4,1,0,0,0,0,0,1,0,0,0,1,0
526,25,19200,4.0,3000,11.99,1,0.16,4,0,0,1,0,0,1,0,0,0,0,1,0
527,24,59000,5.0,21500,16.89,1,0.36,3,0,0,0,1,0,0,0,1,0,0,1,0
528,24,70000,5.0,21500,9.99,1,0.31,3,0,0,0,1,0,0,1,0,0,0,1,0
529,24,116000,5.0,21500,15.33,0,0.19,3,0,0,0,1,0,1,0,0,0,0,0,1
530,25,60000,5.0,21450,7.29,1,0.36,4,0,0,0,1,0,1,0,0,0,0,1,0
531,22,31000,5.0,21250,12.42,1,0.69,3,0,0,0,1,1,0,0,0,0,0,1,0
532,25,47052,5.0,21250,10.99,1,0.45,2,0,0,0,1,0,0,0,0,0,1,1,0
533,25,51060,9.0,21250,6.91,1,0.42,2,0,0,0,1,0,0,0,0,0,1,1,0
534,22,19200,6.0,5000,14.17,1,0.26,2,1,0,0,0,1,0,0,0,0,0,0,1
535,22,53000,3.0,21250,10.25,1,0.4,3,0,0,0,1,0,0,0,1,0,0,1,0
536,26,19200,0.0,9250,11.011647430239664,1,0.48,2,0,0,1,0,0,1,0,0,0,0,1,0
537,24,56000,8.0,21250,15.95,1,0.38,3,0,0,0,1,0,0,0,0,0,1,0,1
538,24,65000,4.0,21250,15.95,1,0.33,4,0,0,0,1,0,1,0,0,0,0,0,1
539,21,35000,3.0,21000,12.53,1,0.6,4,0,0,0,1,0,0,0,0,0,1,1,0
540,22,19200,6.0,1400,14.91,1,0.07,4,1,0,0,0,0,0,1,0,0,0,0,1
541,23,19200,7.0,3000,11.011647430239664,1,0.16,4,1,0,0,0,0,0,0,1,0,0,1,0
542,26,40000,3.0,21000,6.54,1,0.53,4,0,0,0,1,0,0,0,1,0,0,1,0
543,25,19200,2.0,1000,11.011647430239664,0,0.05,3,0,0,1,0,0,0,0,0,0,1,1,0
544,26,42000,0.0,21000,17.26,1,0.5,4,0,0,0,1,0,0,0,1,0,0,0,1
